Unnamed: 0,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date,neg,neu,pos,compound,sentiment
4630,"The thing I really like about your video is the stress on getting stuck into projects. I am a few months into learning about Machine Learning, but it is only since I started focusing on actually doing projects that I actually feel like I am beginning to understand what is going on. Before, I was focusing on programming, algebra, statistics, and I felt like I was just going through the motions, but now that I started trying to do the projects its like I am waking up and finally learning. Wish I had gotten stuck into projects much sooner.",Ugwc4LpAf3IZuMqU-Oh4AaABAg,http://www.youtube.com/channel/UCFybwSYAui7KkKd47Bkbo6w,Daryl Wathen,1,1,2020-05-14 01:55:28+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-14,0.058,0.779,0.163,0.9121,positive
631,"Agreed, there is no replacement for real world projects.   When tutorials are designed, they will always come to a successful model with good results and will usually have the data nicely prepared for you.  That's exactly opposite of the real world.  You may work on a project for weeks and conclude there is no signal in the data at least in its current form, or you may work weeks on just preparing data or learning enough domain knowledge to understand the data.  That said tutorials and class learning are great to learn the workflow and structure of analysis. As you said you will be constantly going back and forth between direct coding and learning new methods to tackle new problems.  I would say if you have an idea of the domain you will be working in, you should focus your efforts on the models and concepts relevant to that domain.  There isn't a whole lot of similarity between analyzing mass scientific tabular data and computer vision.",Ugx-1m56ldMonejk9Fh4AaABAg,http://www.youtube.com/channel/UCU2VdzEZwWMwxZKdthm4uRA,LeftThumbBreak,1,1,2020-10-11 14:27:06+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-10-11,0.04,0.85,0.11,0.9118,positive
4053,"Hello Ken,

I am vivek from India i am right now learning the big data course and wanted to go become a sports analyst can you help me how to go in that field. I have completed my basic python and will be learning all the programming language in my curriculum.
Can you help me in projects like how to build the projects and what kind of books should i read.
Awaiting for your response.
Thanks for sharing knowledge and awaiting for your response.",UgyQTe-VBl0s0lvRD-R4AaABAg,http://www.youtube.com/channel/UCm2pTs1KIIJBv2Q5Lku6-2Q,vivek dodia,1,1,2020-05-29 18:38:59+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-29,0.0,0.845,0.155,0.9118,positive
4226,"hey Ken - i'm currently working in finance, and I wish to make a career change into data science/analytics. 
I've been told my some friends to complete some Datacamp courses , and then to get a Tableau /Power Bi certificate so that it'll allow me to get a job in the area. 

How do you think i should go about this transition? FYI, i don't have a coding background, so will be learning from scratch.

cheers",UgyrBM9Qv5JhwSfN3694AaABAg,http://www.youtube.com/channel/UCZ2l2ij8RgWXBqvQg8qbgVg,Jason Wong,1,3,2020-05-25 03:28:33+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-25,0.0,0.82,0.18,0.9117,positive
2438,"Hello Ken, really cool video. I have a question for you. You gave us all the important variables that contributed to the model at around 32:30. I was wondering, with those variables in mind, are we able to dig a little deeper and see what the actual values were that contributed most to the model? 
If that sounds confusing, here is an example. Age is the second most significant variable in the model. If we can program what I just asked you, the model would ""spit"" out ages 15-18 years, I do not know if that's true, old were the most significant and contributed most to the model. 
This is my first data science project, so I want to apologize in advance if my words do not sound ""data sciency"" enough.",UgzRBsDUkmKAME2WCcl4AaABAg,http://www.youtube.com/channel/UCejDgcY1HgUYKoEtE4yPFJg,Nate Angell,3,1,2020-07-29 18:08:19+00:00,I3FBJdiExcg,3,Beginner Kaggle Data Science Project Walk-Through (Titanic),2020-07-29,0.014,0.856,0.13,0.9115,positive
87,"Heck yeah, this was awesome!  Thanks for sharing your journey, Ken!",Ugxp37HNNLeA0hRMv_J4AaABAg,http://www.youtube.com/channel/UCLLw7jmFsvfIVaUFsLs8mlQ,Data Viz by Luke,1,1,2020-11-19 01:36:15+00:00,n3vw0M5RrPU,1,How I Learned Data Science,2020-11-19,0.0,0.357,0.643,0.9115,positive
2489,Man this is just a fantastic video. Thank you so much. Take care :),UgwL9SvaOqUc9pwLJJF4AaABAg,http://www.youtube.com/channel/UC4h3jaJKVs52-W6_st3uJdQ,Róbert Leó,1,1,2020-07-27 16:16:55+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-07-27,0.0,0.417,0.583,0.9112,positive
2176,Thanks a lot for bringing up a serious topic! Plagiarism can easily happen when coding and you pointed out very important stuff. Hopefully people have a better understanding of plagiarism now!,Ugz0m81257O7ADb5Lkh4AaABAg,http://www.youtube.com/channel/UCYDacpfRrCX6_8oDDlzTgFw,Import Data,1,1,2020-08-08 05:25:52+00:00,vQGJvmhpq_s,1,The Plagiarism Problem in Data Science,2020-08-08,0.035,0.592,0.373,0.9107,positive
4794,Hello! I am creating videos about data science application for business. Feel free to suscribe to my channel if you are interested in this topics :D,UgyFhzQvDkIL09etlid4AaABAg,http://www.youtube.com/channel/UCMGIMRbeZHTHoB2aKGxpAPw,Main Learnings,0,0,2020-05-11 18:52:07+00:00,4OZip0cgOho,0,How I Would Learn Data Science (If I Had to Start Over),2020-05-11,0.0,0.626,0.374,0.9104,positive
2569,"Great video. How do you think coding challenges play into this? I am more computer science focused, and just graduated, and have been spending my time solving online coding challenges on hackerrank and such. Do you consider this inferior to coding projects or also a good way to learn?",UgwbudC32TjJhoqArMt4AaABAg,http://www.youtube.com/channel/UCYJjbQh_BV1eQnaMt4jhAQg,Eric Nicholls,1,1,2020-07-25 04:15:20+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-07-25,0.052,0.653,0.295,0.91,positive
1975,"Thanks Ken , you are the only one make it simple to me, please stay around to answer my questions when I get involved, you are a great person really, thanks again",Ugw3wrUsYdUPbCJMVg94AaABAg,http://www.youtube.com/channel/UCBCtwBfEGUuAxVsQm73FWww,Dr. Nagla Abdelazeem Dewedar,1,1,2020-08-18 14:21:03+00:00,Ip50cXvpWY4,1,The Best Free Data Science Courses Nobody is Talking About,2020-08-18,0.0,0.667,0.333,0.9099,positive
4482,I'm hoping to see similar improvements in data science as you've had in YouTube! Keep up the great work :),Ugx_eNZjMaT-ImmQRmp4AaABAg,http://www.youtube.com/channel/UCjaZEmWxXAZcmicXA361g4Q,Derrick Simpson,1,0,2020-05-17 15:41:49+00:00,UcilY6HDuL8,1,10000 Subscriber and 100th Video Special (Data Science),2020-05-17,0.0,0.562,0.438,0.9098,positive
2579,Haha I was expecting a Henry Cavill build video lol.  Also is that a Cotopaxi sweater!  Great video.  If you're a portal 2 fan you can call it GLaDOS,UgydZTaQU-997kxwq454AaABAg,http://www.youtube.com/channel/UCXM8gtEPTWdNWhtFg1IXoVQ,Justin Huang,1,1,2020-07-24 23:23:18+00:00,_rbrdNTpZGo,1,Building a Deep Learning BEAST (NVIDIA TITAN RTX + RYZEN 3900X),2020-07-24,0.0,0.616,0.384,0.9098,positive
1378,This is a great approach for people who don't have a lot of free time on their hands. Another amazing video Ken!,Ugzr15ef0corKMVxszV4AaABAg,http://www.youtube.com/channel/UCA4hQC_MdslSByUkeLHI34A,Paul Majer,1,1,2020-09-05 11:02:54+00:00,-pdXWmj9xxU,1,How I Learn Data Science Through Studying Other People's Code | #66DaysOfData,2020-09-05,0.0,0.597,0.403,0.9098,positive
1632,"#66daysofdata thats a fantastic idea Ken ! I was using Daniel Bourke's 42 day learning strategy, which worked so well for me. As a beginner, this strategy helped me to not waste time getting overwhelmed by the vast areas of topics to learn in data science. I just picked some basic projects to focus and learn using reverse engineering for 42 days and it was a fruitful endeavor. Looking forward to learn with you man ! :)",Ugzrn5M6OWqWCk9cZ3h4AaABAg,http://www.youtube.com/channel/UC8a8Q5gpj37NFCmstwFY08g,Samir Zaheer,2,0,2020-08-29 18:10:02+00:00,uXLnbdHMf8w,2,Why I'm Starting Data Science Over Again.,2020-08-29,0.0,0.828,0.172,0.9092,positive
3625,"Hi Ken, as always it's a pleasure to watch your video that distinguishes you from the many yackers around talking about data science.

When i was listening to you, it came into my mind Tim Ferris and i thought about ""selection"", one of the key steps to learning.
In my idea, to learn data science the first step involves figuring out what are the most frequently used and important mathematical models and algorithms. 
Once we have this shortlist, we can select key programming languages - i personally opt for Python and R - and try to work out real-world problems with these 2 languages. 

How, do we do to know if we are gonna do well? One way is to pick algorithms as performed in any of the courses you proposed (or even in Kaggle, where i have been starting giving a look), implementing to the real-world problems as said above and double-checking the solution by implementing the same algorithms using secondary, high-level programming environments like Matlab or Mathematica. 
I know that mathematica has lot of functions that help you do what in python requires dozens of lines. 

Just sharing with you this crazy ideas ;-) Ciao!",Ugye42WNoNMM1DmTpoJ4AaABAg,http://www.youtube.com/channel/UCHGr867QEW9Hhlbij9-dIWA,"Study effectively Math, Engineering, Physics",0,0,2020-06-12 16:59:54+00:00,XjC3FPL-S78,0,The REAL Reason You're Struggling to Learn Data Science,2020-06-12,0.04,0.85,0.11,0.9089,positive
1670,This video was a huge shot of motivation. I've been using the past couple of months to begin my own journey towards working in the Data Analytics field since losing my job to COVID. This interview was extremely helpful in reinforcing some of the things I was already doing as well as making me aware of the things I wasn't. Congratulations to Ray on his success in breaking into the Data Analytics field and thank you to Ken for providing such helpful content in this area.,UgzPp6OH9MaDy9R4XpN4AaABAg,http://www.youtube.com/channel/UCBAlx_TZr2MdL2uQXAdrquQ,Adam Lasky,1,0,2020-08-29 12:15:59+00:00,SsGKZe4dVyk,1,How a Subscriber Landed a Data Analyst Job in Less Than a Year (Ray Ojel) - KNN EP. 09,2020-08-29,0.058,0.748,0.194,0.9089,positive
5485,"Good Afternoon Ken..thanks for the help in advance...watched this video and ran this code

sr_fire_tweets = query_tweets(""saddleridgefire"", begindate = begin_date_sr_fire, enddate = end_date_sr_fire, limit = limit_sr_fire, lang = lang)




returned a long error message with this at the bottom:
Exception                                 Traceback (most recent call last)
<ipython-input-20-1a3ea7e0be1c> in <module>
----> 1 sr_fire_tweets = query_tweets(""saddleridgefire"", begindate = begin_date_sr_fire, enddate = end_date_sr_fire, limit = limit_sr_fire, lang = lang)


/opt/anaconda3/lib/python3.7/site-packages/twitterscraper/query.py in query_tweets(query, limit, begindate, enddate, poolsize, lang)
    234         logger.info('queries: {}'.format(queries))
    235         try:
--> 236             for new_tweets in pool.imap_unordered(partial(query_tweets_once, limit=limit_per_pool, lang=lang), queries):
    237                 all_tweets.extend(new_tweets)
    238                 logger.info('Got {} tweets ({} new).'.format(


/opt/anaconda3/lib/python3.7/site-packages/billiard/pool.py in next(self, timeout)
   1965         if success:
   1966             return value
-> 1967         raise Exception(value)
   1968 
   1969     __next__ = next                    # XXX


Exception: Traceback (most recent call last):
  File ""/opt/anaconda3/lib/python3.7/site-packages/billiard/pool.py"", line 1267, in mark_as_worker_lost
    human_status(exitcode)),
billiard.exceptions.WorkerLostError: Worker exited prematurely: signal 11 (SIGSEGV).




Any thoughts??? Thanks in advance",UgwnVwElfcu3UK_tX7t4AaABAg,http://www.youtube.com/channel/UCXplgH5Q0ycDcJdMtm_e1Zg,Patrick Mais,1,0,2020-02-11 22:36:40+00:00,zF_Q2v_9zKY,1,Scrape Twitter Data in Python with Twitterscraper Module,2020-02-11,0.019,0.872,0.109,0.9089,positive
2049,Love this series. This is exactly what I need help with right now. Thank you so much....You're rock Ken :),UgyhIQZ1AcGy8RHHVIZ4AaABAg,http://www.youtube.com/channel/UCkQ2NYJ-CPkAaOecXzxiPOg,Thu Nguyen,1,2,2020-08-14 03:49:40+00:00,MpF9HENQjDo,1,Data Science Project from Scratch - Part 1 (Project Planning),2020-08-14,0.0,0.547,0.453,0.9081,positive
4032,"Congratulations for this partnership, you both are creating awesome content and helping a lot of people",Ugxi_7aglWtPraJg3LF4AaABAg,http://www.youtube.com/channel/UCMXqxZIo4ASX7d9ua0uUMIg,Lucas Teixeira,1,1,2020-05-30 06:48:17+00:00,mEZ1Hj5yQ-8,1,How to Build a Data Science Portfolio Website with Hugo & Github Pages [feat. Data Professor],2020-05-30,0.0,0.47,0.53,0.9081,positive
3898,"Hey Ken,  great video for a beginner like me, thanks for your time and effort here. wanted to check if you have any recommendations for the Statistics micro-course? thanks.",UgxyKmKP2ng5zv_JMDh4AaABAg,http://www.youtube.com/channel/UCyQD9tfDT_AoSoHgv10CBzw,Nirguna Joshi,2,1,2020-06-04 06:10:46+00:00,Ip50cXvpWY4,2,The Best Free Data Science Courses Nobody is Talking About,2020-06-04,0.0,0.659,0.341,0.9081,positive
882,I am just loving your content man.... You are a great inspiration for me... Thankyou,UgyJIlQuY6OAn7EA8h54AaABAg,http://www.youtube.com/channel/UC_RCBNa7_hG3nEMo7PFjXuA,Santosh Thapa,2,0,2020-09-29 15:33:15+00:00,BBDiadC8BvE,2,5 Essential Data Science Projects for Your Portfolio,2020-09-29,0.0,0.467,0.533,0.9081,positive
1932,"Great Video Ken, Thanks , in my other Channel ( https://www.youtube.com/watch?v=bY5_YVQHrto&t=37s) I have reviewed DataCamp and DataQuest courses ( in Arabic and in English) and I agree with him , DataQuest content is much better than DataCamp.",UgzvuLKCrfeptSoELex4AaABAg,http://www.youtube.com/channel/UCSOG_8eTF48hykXLnyEXt1g,Fahad Reda,2,1,2020-08-19 23:47:17+00:00,SsGKZe4dVyk,2,How a Subscriber Landed a Data Analyst Job in Less Than a Year (Ray Ojel) - KNN EP. 09,2020-08-19,0.0,0.685,0.315,0.9081,positive
2531,"Hi Ken, I enjoy your videos, thanks for helping me on my data scientist journey. Name your PC ""Kobe"" after the late great, Kobe Bryant.",Ugxe8bmkEyywUN3AHkB4AaABAg,http://www.youtube.com/channel/UC0IspBtmfvylZGJe6ILEbTA,Jeff Udall,0,0,2020-07-26 09:08:07+00:00,_rbrdNTpZGo,0,Building a Deep Learning BEAST (NVIDIA TITAN RTX + RYZEN 3900X),2020-07-26,0.0,0.617,0.383,0.9081,positive
397,"I think the reason why I would like to get into Data Science is just the outright versatility it can offer in many sectors such as finance,healthcare,IT etc. The whole concept of breaking down and finding solutions is interesting. I started to doing a Python course and I'm really enjoying the coding but I just wanted to ask I come from a Finance background with some banking experience. Can you please give me some tips on what I should do exactly? Thanks!",UgyGmWfJHLIfocMcjYR4AaABAg,http://www.youtube.com/channel/UClnXOTb1AmamKDf5sEzugIQ,Shan Keith,1,1,2020-10-24 20:55:50+00:00,m5pwx3hgtzM,1,3 Reasons You Should NOT Become a Data Scientist,2020-10-24,0.0,0.825,0.175,0.9079,positive
